21/7'CL, AU-TO ID-IO-TYP-IC DE-TER-MI-NANT  ID R  ON MAB 28 12
T4-57'CL, T3 EPI-TOPE  GLY 225  OF IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ
3-7'CL, SM HY-BRIDO-MA
CL-G'CL, ERY-THRO-CYTE
BEN-27'CL, HI-S-T-ONE H1  RESIDUES 204 218
71.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
262.9'CL, B1335 DEX
mAb65'CL, POLYRE-AC-TIVE IGG FC FRAG-MENT RHEUMA-TOID FAC-TOR
SCA, CRYO-GLOB-U-LIN WITH LOW DEN-SI-TY LIPOPRO-TEIN AC-TIV-I-TY; B ID-IO-TYPE
RF6-6K'CL, IG-G1
T5-131'CL, T3 EPI-TOPE  GLY 225  OF IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ
B-33'CL, CATION IN-DE-PEN-DENT MAN-NOSE 6 PHOS-PHATE RE-CEP-TOR IN-SULIN LIKE GROWTH FAC-TOR TYPE  2 RE-CEP-TOR
163.15, P53
Y2'CL, SMALL NU-CLE-O-PRO-TEIN SM
A06, LYSOZYME HY-BRIDO-MA
3322-B, TYPE VI-II PNEU-MO-COC-CAL POLY-SAC-CHA-RIDE
131TP6H'CL, THY-ROID PER-OX-I-DASE  TPO
2F7'CL, HU-MAN PRO-COL-LA-GE-NASE
TA2'CL, TG
PE15'CL, HU-MAN PROENKEPHALIN  A NEU-ROPEP-TIDE PRE-CUR-SOR  PEP-TIDE 155DL-LKEL-L161
28E4'CL, RH D
cDNA6-Hul'CL, IGG  RHEUMA-TOID FAC-TOR
SM2R2A'CL, SM
3E5'CL, CRYP-TO-COC-CUS NE-O-FOR-MANS  SEROP-TYPE A  GLU-CURONOXY-LO-MAN-NAN TETANUS TOX-OID CON-JU-GATE
FS-7'CL, COLD AG-GLU-TININ
H10''CL, LAMININ
RF-2'CL, IG-G3 RHEUMA-TOID FAC-TOR
18B7'CL, CRYP-TO-COC-CUS NE-O-FOR-MANS  SEROP-TYPE A  GLU-CURONOXY-LO-MAN-NAN TETANUS TOX-OID CON-JU-GATE
126HH'CL, THY-ROID PER-OX-I-DASE  TPO
126'CL, HET-ERO-HY-BRIDO-MA AN-TI-BODY TO LYM-PHOMA CELLS POS-SESS-ING ID-IOTOPE RE-ACT-ING WITH ID-IO-TYPE 7D11 AF-TER TREAT-MENT WITH 7D11.
L26'CL, AU-TOAN-TI-BODY
D8'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
hsiglvl150'CL, RAB-BIT IGG
L04'CL, RH D
21H9'CL, RH D
91.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
alpha-poxn5, POXN
LS7'CL, PR2 RBC AU-TOAN-TI-BODY
F5-963'CL, ID-IO-TYP-IC AN-TI-BODY AGAINST HLA DR1 4 W14 W8 9 MAB AC1.59 COU-PLED WITH KEY-HOLE LIMPET HEMO-CYANIN
CB 20'CL, HU-MAN AND MOUSE TYPE II COL-LA-GEN C1 EPI-TOPE  RESIDUES 316 TO 333
HV1L1'CL, RHEUMA-TOID FAC-TOR
cAbCA06, CAR-BON-IC AN-HY-DRASE
HA-2'CL, IGG  NO ERY-THRO-CYTE AC-TIV-I-TY
2-2C8'CL, BROME-LAIN TREAT-ED MOUSE RBC HY-BRIDO-MA
Tg10'CL, HU-MAN THY-ROGLOB-U-LIN
mAb 126'CL, IN-SULIN HY-BRIDO-MA
IgG+ CLL'CL, B TYPE CHRON-IC LYM-PHO-CYT-IC LEUKEMIA  B CLL
131TP7H'CL, THY-ROID PER-OX-I-DASE  TPO
S01'CL, RH D
2G7'CL, SM HY-BRIDO-MA
HY18'CL, B CELL AU-TOAN-TI-BODY
GP-4'CL, ERY-THRO-CYTE
B9'CL, HU-MAN IN-TER-FER-ON GAM-MA RE-CEP-TOR
SP1.2'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
ASWA1'CL, NU-CLE-O-LAR PAR-TI-CLES U3  U8 AND FIB-RIL-LAR-IN
AZ-42'CL, CAT-ALYT-IC AN-TI-BODY
69.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
TB-1-M2'CL, RHEUMA-TOID FAC-TOR
POR'CL, FC IGG
2G4'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
B72.3'CL, TU-MOR AS-SO-CI-AT-ED GLY-CO-PRO-TEIN 72  TAG 72
RF-TT5'CL, RHEUMA-TOID FAC-TOR
H17-L7'CL, CA CB SITE OF IN-FLUEN-ZA VIRUS A PR 8 34 HEMAG-GLU-TININ  PR8 HA
LS2'CL, PR2 RBC AU-TOAN-TI-BODY
20.119.25'CL, BALB C ID-IO-TYP-IC MON-O-CLON-AL AN-TI-BODY HP ID20 HY-BRIDO-MA
2-2G4'CL, BROME-LAIN TREAT-ED MOUSE RBC HY-BRIDO-MA
H120-2'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
T1'CL, HEN BOV-INE THY-ROGLOB-U-LIN
6F'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
163.2, P53
N901H/G36005, CD56
FOG1-A3'CL, HU-MAN MAB FOG 1  IG-G1 KAP-PA
M5'CL, B TYPE CHRON-IC LYM-PHO-CYT-IC LEUKEMIA  B CLL
F4-3'CL, CON A
H11'CL, CAT-ALYT-IC AN-TI-BODY WHICH CATAL-Y-SES A DIELS ALDER CY-CLOAD-DI-TION RE-AC-TION
HP27'CL, PUB-LIC ID-IOTOPE HY-BRIDO-MA OF THE GAT SYS-TEM
MRA11K'CL, HI-S-T-ONE
Fab clone 1, RYE GRASS POLLEN AL-LER-GEN  KD = 2.63 X 10-EXP 9 M
B/SB5-28'CL, H2A H2B
F1_1252'CL, FRAC-TION 1
ABO.HI1'CL, HI
4F7'CL, EAR-LY NU-CLE-O-SOME AU-TOAN-TI-BODY  KD = 4X10-EXP 8
HIC5-4D1'CL, IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ HY-BRIDO-MA
B72.3-1-3'CL, TAG72
A2, MESOTHE-LIN
RF3-2CR2K'CL, IG-G2A
MN12H2'CL, OUT-ER MEM-BRANE PRO-TEIN PO-RA OF NEIS-SE-RIA MENIN-GI-TIDIS
H37-80'CL, IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ HY-BRIDO-MA
VH G61'CL, GLU-TATHI-ONE S TRANS-FERASE
TR1.9'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
MD11'CL, TETANUS TOX-OID
E3G6'CL, GLY-CO-PRO-TEIN  GP  IA IIA
H152-42A3'CL, CA CB SITE OF IN-FLUEN-ZA VIRUS A PR 8 34 HEMAG-GLU-TININ  PR8 HA
2B12B3'CL, DER P 2   HOUSE DUST MITE AL-LER-GEN
126TP14H'CL, THY-ROID PER-OX-I-DASE  TPO
2E8'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC
163.7, P53
46E7'CL, RH D
CB0010, RE-COM-BI-NANT HU-MAN TU-MOUR NECRO-SIS FAC-TOR AL-PHA
409'CL, P601E
CLONE 1E8'CL, HU-MAN RED BLOOD CELL
131TP8H'CL, THY-ROID PER-OX-I-DASE  TPO
CG-1'CL, ERY-THRO-CYTE
HUMLA1114'CL, KIM11.4
VL G69'CL, GLU-TATHI-ONE S TRANS-FERASE
AD14'CL, ERY-THRO-CYTE RH D
Ery.X1'CL, PANAG-GLU-TININ
126TP1K'CL, THY-ROID PER-OX-I-DASE  TPO
131'CL, AN-GIOTEN-SION II; ID-IO-TYP-IC AN-TI-BODY AGAINST MON-O-CLON-AL AN-TI-BODY 110
10-2'CL, IG-G2A
80.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
F3, MESOTHE-LIN
RF-MR24'CL, RHEUMA-TOID FAC-TOR
ATM-1, TCR VBE-TA
M182'CL, B TYPE CHRON-IC LYM-PHO-CYT-IC LEUKEMIA  B CLL
89.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
HPC4, HU-MAN PRO-TEIN C
3C8L'CL, MUR-INE SERUM AL-BU-MIN
VH6-19'CL, IG-G2A RHEUMA-TOID FAC-TOR
LV1L1'CL, RHEUMA-TOID FAC-TOR
38C13'CL, ID-IO-TYP-IC AN-TI-BODY HY-BRIDO-MA
163.17, P53
X3'CL, HU-MAN IN-TER-LEUKIN 1 AL-PHA
36-4'CL, IN-FLUEN-ZA VIRUS  A PR 8 34  HEMAG-GLU-TININ
SS629, P1.7 PO-RA PRO-TEIN LOOP OF NEIS-SE-RIA MENIN-GI-TIDIS
LN2 121'CL, MOUSE TYPE II COL-LA-GEN
93-6'CL, BE-TA SUB-UNIT OF ES-CHERICHIA COLI TRYP-TO-PHAN SYN-THETASE  BIND-ING CON-STAN-T=6.7X-EX-P9
L39'CL, AU-TOAN-TI-BODY
I07'CL, RH D
EL-16'CL, FAC-TOR VI-II
FS-4'CL, COLD AG-GLU-TININ
2-2'CL, IG-G2A
WRI-170'CL, HI-S-T-ONE H1  RESIDUES 1 16 AND 204 218
VL ii.'CL, GLU-TATHI-ONE S TRANS-FERASE
FV-ALPHA, HCG
L34'CL, AU-TOAN-TI-BODY
I02'CL, RH D
Ab44'CL, POLYRE-AC-TIVE AU-TOAN-TI-BODY
RF2-2'CL, IG-G2A
HA-RI'CL, ERY-THRO-CYTE
A9A7'CL, ACTIN  MYOSIN  TUBU-LIN  DS-D-NA  SS-D-NA AU-TOAN-TI-BODY  BIND-ING CON-TANTS RANGE BE-TWEEN 10-EX-P6 TO 10-EX-P8
RF4-4'CL, IG-G2A
E47, MOUSE KAP-PA LIGHT CHAIN  P AZOPHENY-LAR-SON-ATE BSA  ARS BSA   ID-IO-TYPE
81D2'CL, AU-TOAN-TI-BODY TO THY-ROGLOB-U-LIN
AD5/16'CL, ERY-THRO-CYTE RH D
RF5-5'CL, IG-G2A
Z36VH4'CL, CD20
Z85VH3'CL, CD20
slkv3'CL, IGG POLY-CLON-AL RHEUMA-TOID FAC-TOR
KC4G3'CL, HU-MAN BREAST MUCIN  AFFIN-I-TY CON-STAN-T=1.1X10-EX-P9
H3, MESOTHE-LIN
CL-D'CL, ERY-THRO-CYTE
1H4'CL, CD20
416.F2.2.34'CL, POLYRE-AC-TIVE
RF2-7'CL, IG-G2A
TNF-E7'CL, HU-MAN TU-MOR NECRO-SIS FAC-TOR AL-PHA
B14'CL, B2 GLY-CO-PRO-TEIN 1  KD = 7.0 X 10-EXP 5
1A6'CL, NU-CLE-O-SOME  TO-TAL HI-S-T-ONE  H2A H2B DIMER
C8'CL, HU-MAN IN-TER-FER-ON GAM-MA RE-CEP-TOR
2B9H'CL, MUR-INE SERUM AL-BU-MIN
NEW-based resh. CAMPATH-9, HU-MAN CD4
126TP2K'CL, THY-ROID PER-OX-I-DASE  TPO
GP-1'CL, ERY-THRO-CYTE
E42, MOUSE KAP-PA LIGHT CHAIN  P AZOPHENY-LAR-SON-ATE BSA  ARS BSA   ID-IO-TYPE
HuVH'CL, AL-PHA TOX-IN OF CLOSTRID-I-UM PER-FRIN-GENS  LOW AFFIN-I-TY
hsighvm148'CL, BE-TA AMY-LOID
RF-IP15'CL, RHEUMA-TOID FAC-TOR
RF-SJ5'CL, HU-MAN RAB-BIT IGG RHEUMA-TOID FAC-TOR
L2-10CL'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
1C6'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC  EPI-TOPE 3  KD = 2.0 X 10-EXP 8
RF1-6'CL, IG-G2A
HUC'CL, SM
mAb426.4.2F20'CL, POLYRE-AC-TIVE AU-TOAN-TI-BODY
HA-8'CL, ERY-THRO-CYTE
7'CL, IN-SULIN
HuKLVH'CL, HU-MAN HIGH BIND-ING AFFIN-I-TY RE-CEP-TOR FOR FC OF IGG  FC-GRI
ASWU1'CL, NU-CLE-O-LAR PAR-TI-CLES U3  U8
1-10'CL, SM HY-BRIDO-MA
E6'CL, HU-MAN TRANS-FER-RIN RE-CEP-TOR
H37-82'CL, IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ HY-BRIDO-MA
207,B-4, P1.7 PO-RA PRO-TEIN LOOP OF NEIS-SE-RIA MENIN-GI-TIDIS
Z31VH4'CL, CD20
VL iii.'CL, GLU-TATHI-ONE S TRANS-FERASE
4G11'CL, ID-IO-TYP-IC AN-TI-BODY AGAINST THE THY-ROTROPIN  TSH  RE-CEP-TOR
D05'CL, RH D
39D10, HU-MAN IL 5
3F10'CL, HU-MAN PRO-COL-LA-GE-NASE
DP-50'CL, ERY-THRO-CYTE RH D  AL-LOANTI-GEN
B-24'CL, CATION IN-DE-PEN-DENT MAN-NOSE 6 PHOS-PHATE RE-CEP-TOR IN-SULIN LIKE GROWTH FAC-TOR TYPE  2 RE-CEP-TOR
7-13'CL, SM HY-BRIDO-MA
lambda2'CL, HU-MAN THY-ROGLOB-U-LIN
BBLC434.22'CL, BAC-TE-RI-AL LEV-AN
HG2B10K'CL, GAN-GLIO-SIDE AU-TOAN-TI-BODY  GA1
SO4'CL, AN-TI9 HLA DQ3
126GK'CL, THY-ROID PER-OX-I-DASE  TPO
1G1.E9'CL, HORSE 44 47 CY-TOCHROME C
RFT2'CL, CD7
K02'CL, RH D
Z26'CL, SMITH ANTI-GEN HY-BRIDO-MA
TB-2-H68'CL, RHEUMA-TOID FAC-TOR
AZ-12'CL, CAT-ALYT-IC AN-TI-BODY
L3 11D'CL, EPI-DER-MAL GROWTH FAC-TOR RE-CEP-TOR
H2'CL, HU-MAN LIV-ER CELLS
3H4'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC
H230-7'CL, IN-FLUEN-ZA VIRUS  A PR 8 34  HEMAG-GLU-TININ SEC-ONDARY AN-TI-BOD-IES  SB  HY-BRIDO-MA
E2''CL, HU-MAN PARATHY-ROID HOR-M-ONE RE-LAT-ED PRO-TEIN RESIDUES 1 TO 34  KA=6.8X10-EX-P8
2INH3'CL, HU-MAN IN-SULIN
ALN/17/172'CL, CHON-DROITIN SUL-PHATE PRO-TEO-GLY-CAN NG2  A TU-MOR SPE-CIF-IC ANTI-GEN ON THE 3 4 BEN-ZPYRENE IN-DUCED RAT CHON-DROSAR-CO-MA HSN
110'CL, KEY HOLE LIMPET HEMO-CYANIN COU-PLED AN-GIOTENSIN II
C9'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC
HuVHNA'CL, AL-PHA TOX-IN OF CLOSTRID-I-UM PER-FRIN-GENS  MEDI-UM AFFIN-I-TY
16.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
9F11'CL, CRYP-TO-COC-CUS NE-O-FOR-MANS  SEROP-TYPE A  GLU-CURONOXY-LO-MAN-NAN TETANUS TOX-OID CON-JU-GATE
KOL, CD56
YFC51.1'CL, HU-MAN CD18
126TP15K'CL, THY-ROID PER-OX-I-DASE  TPO
HYHEL-5, HEN EGG WHITE LYSOZYME
M02'CL, RH D
I10'CL, RH D
cAbCA05, CAR-BON-IC AN-HY-DRASE
2INH8'CL, HU-MAN IN-SULIN
B7'CL, HU-MAN CAR-DIAC MYOSIN
D18'CL, RH D
A7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
PR1(FV)-PE38KDEL'CL, PR1 ANTI-GEN ON HU-MAN PROSTATE CAN-CER CELLS AND NOR-MAL PROSTATE TIS-SUE
OVA'CL, CHICK-EN OVAL-BU-MIN
12ICI'CL, AU-TOAN-TI-BODY TO THY-ROGLOB-U-LIN
F(ab)-12, HU-MAN VAS-CU-LAR EN-DOTHE-LIAL GROWTH FAC-TOR  VEGF
A15'CL, IG-G1 MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
17E12'CL, CRYP-TO-COC-CUS NE-O-FOR-MANS  SEROP-TYPE A  GLU-CURONOXY-LO-MAN-NAN TETANUS TOX-OID CON-JU-GATE
PR-TS1'CL, POLYRE-AC-TIVE RHEUMA-TOID FAC-TOR
D6'CL, THY-ROID PER-OX-I-DASE AU-TOAN-TI-BODY
GB4v2.0, CD19
RA-3-A3.2'CL, RHEUMA-TOID FAC-TOR
HUNVK'CL, MYELIN AS-SO-CI-AT-ED PRO-TEIN
6-2'CL, IG-G2A
DSC, ID-IO-TYP-IC
126TO15H'CL, THY-ROID PER-OX-I-DASE  TPO
AC21B'CL, HU-MAN CY-TOMEGALO-VIRUS  CMV  MEM-BRANE GLY-CO-PRO-TEIN GP58 116  GB  AD2 EPI-TOPE  RESIDUES 67 TO 86 OF GP116
E50, MOUSE KAP-PA LIGHT CHAIN  P AZOPHENY-LAR-SON-ATE BSA  ARS BSA   ID-IO-TYPE
VH G64'CL, GLU-TATHI-ONE S TRANS-FERASE
mAb 125'CL, IN-SULIN HY-BRIDO-MA
CH31'CL, E. COLI
a'CL, ID-IO-TYPE  EX-PRESSED ON THE SUR-FACE OF NON HODGKIN S LYM-PHOMA CELLS
E19, MOUSE KAP-PA LIGHT CHAIN  P AZOPHENY-LAR-SON-ATE BSA  ARS BSA   ID-IO-TYPE
25G09, LYSOZYME HY-BRIDO-MA
IE12'CL, F AB  2
mAb60'CL, MONORE-AC-TIVE IGG FC FRAG-MENT RHEUMA-TOID FAC-TOR
A4.6.1, VAS-CU-LAR EN-DOTHE-LIAL GROWTH FAC-TOR
CB 340'CL, HU-MAN AND MOUSE TYPE II COL-LA-GEN C1 EPI-TOPE  RESIDUES 316 TO 333
RF-TT9'CL, RHEUMA-TOID FAC-TOR
B'2 (Humkv328-Jk1)'CL, RHEUMA-TOID FAC-TOR
S12M1'CL, BROME-LAIN TREAT-ED MOUSE RBC  SHEEP RBC  TRIMETHY-LAM-MO-NI-UM HY-BRIDO-MA
D13'CL, RH D
67.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
LG8-1'CL, NU-CLE-O-SOME
bkv17'CL, IGG POLY-CLON-AL RHEUMA-TOID FAC-TOR
A9'CL, IG-G1 MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
B9601 (VH3-JH3)'CL, RHEUMA-TOID FAC-TOR
25G12'CL, CRYP-TO-COC-CUS NE-O-FOR-MANS  SEROP-TYPE A  GLU-CURONOXY-LO-MAN-NAN TETANUS TOX-OID CON-JU-GATE
2INL4'CL, HU-MAN IN-SULIN
MRA10H'CL, HI-S-T-ONE
14C10'CL, SM HY-BRIDO-MA
36-1'CL, IN-FLUEN-ZA VIRUS  A PR 8 34  HEMAG-GLU-TININ
bkv35'CL, IGG POLY-CLON-AL RHEUMA-TOID FAC-TOR
2INL9'CL, HU-MAN IN-SULIN
CLONE pMEK1HC'CL, HLA DR ANTI-GENS
Og-31'CL, ERY-THRO-CYTE RH D  AL-LOANTI-GEN
417.F22'CL, POLYRE-AC-TIVE
K1B12L'CL, GAN-GLIO-SIDE AU-TOAN-TI-BODY  GAL-GALNAC BSA  3 FL BSA
G28'CL, THE AU-THORS ES-TI-MAT-ED THAT THERE ARE ABOUT 0.2 0.5% OF PE-RIPH-ER-AL BLOOD B LYM-PHO-CYTES WHICH ARE KAP-PA + AND LAMB-DA +.
8-2'CL, IG-G2A
HuMc3, BA46  A 46 KDA GLY-CO-PRO-TEIN OF THE HU-MAN MILK FAT GLOB-ULE MEM-BRANE EX-PRESSED IN BREAST CAR-CI-NO-MA CELLS
H37-84'CL, IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ HY-BRIDO-MA
1F6'CL, PI-GEON CY-TOCHROME C AND MOUSE CY-TOCHROME C
O02'CL, RH D
RF-3'CL, IG-G1 RHEUMA-TOID FAC-TOR
56R-3'CL, 3M 1
c'CL, ID-IO-TYPE  EX-PRESSED ON THE SUR-FACE OF NON HODGKIN S LYM-PHOMA CELLS
OX26'CL, RAT TRANS-FER-RIN RE-CEP-TOR
4H5'CL, MOUSE CY-TOCHROME C AROUND RESIDUE 62
R5A3K'CL, GAN-GLIO-SIDE AU-TOAN-TI-BODY  GA1
mAb111'CL, IGG FC FRAG-MENT RHEUMA-TOID FAC-TOR
RN90v1.1, CD56
Hb-5, FOETAL HAEMOGLOBIN  HBF
WAG'CL, RHEUMA-TOID FAC-TOR
L34'CL, HU-MAN CD4
hsiglvl1189'CL, RAB-BIT IGG
22G12'CL, SM HY-BRIDO-MA
126TP5K'CL, THY-ROID PER-OX-I-DASE  TPO
JV5'CL, IG-G1 MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
126TP13H'CL, THY-ROID PER-OX-I-DASE  TPO
87.7, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
126BH'CL, THY-ROID PER-OX-I-DASE  TPO
Di62'CL, HU-MAN TU-MOR NECRO-SIS FAC-TOR AL-PHA
RF-SB1'CL, RHEUMA-TOID FAC-TOR
B/SB5-35'CL, H4
A6'CL, HU-MAN IN-TER-FER-ON GAM-MA RE-CEP-TOR
5H11'CL, PI-GEON CY-TOCHROME C AND MOUSE CY-TOCHROME C
H250-6'CL, A PR 8 34 IN-FLUEN-ZA VIRUS HEMAG-GLU-TININ DI-RECT-ED TO THE CB SITE
1-8'CL, SM HY-BRIDO-MA
L4'CL, HEN EGG WHITE LYSOZYME
MabB23'CL, HU-MAN PLAS-MA APOLIPOPRO-TEIN B 100
7-13'CL, SM
Humkv305'CL, CROSS RE-AC-TIVE ID-IO-TYPES ON VK IGM AU-TO IGG
VH BEN'CL, LAMIN B AU-TOAN-TI-BODY
103-7E'CL, MOUSE RED BLOOD CELL AU-TOAN-TI-BOD-IES
RC6 (Vg-Jk5)'CL, RHEUMA-TOID FAC-TOR
M7-049'CL, ID-IO-TYP-IC AN-TI-BODY SPE-CIF-IC FOR CEA MAB MA208
C39'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC  EPI-TOPE 2  KD = 2.3 X 10-EXP 9
11/160'CL, CHON-DROITIN SUL-PHATE PRO-TEO-GLY-CAN NG2  A TU-MOR SPE-CIF-IC ANTI-GEN ON THE 3 4 BEN-ZPYRENE IN-DUCED RAT CHON-DROSAR-CO-MA HSN
205.12'CL, ID-IOTOPE HY-BRIDO-MA
C08'CL, RH D
RC6 (VH4.22-JH4)'CL, RHEUMA-TOID FAC-TOR
F04, LYSOZYME HY-BRIDO-MA
mAb112'CL, IGG FC FRAG-MENT RHEUMA-TOID FAC-TOR
LES-C'CL, RHEUMA-TOID FAC-TOR
2A1'CL, SM HY-BRIDO-MA
1-10'CL, SM
A23'CL, IG-G1 MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
HUL-mRF'CL, IGG  RHEUMA-TOID FAC-TOR
1C9'CL, MOUSE CY-TOCHROME C AROUND RESIDUE 62
RA-4-Pd18'CL, RHEUMA-TOID FAC-TOR
Gad-2'CL, ERY-THRO-CYTE RH D  AL-LOANTI-GEN
H09, LYSOZYME HY-BRIDO-MA
126DK'CL, THY-ROID PER-OX-I-DASE  TPO
Vk FUR1'CL, LAMIN B AU-TOAN-TI-BODY
AC11'CL, HU-MAN CY-TOMEGALO-VIRUS  CMV  MEM-BRANE GLY-CO-PRO-TEIN GP58 116  GB  AD2 EPI-TOPE  RESIDUES 67 TO 86 OF GP116
AC33'CL, HU-MAN CY-TOMEGALO-VIRUS  CMV  MEM-BRANE GLY-CO-PRO-TEIN GP58 116  GB  AD2 EPI-TOPE  RESIDUES 67 TO 86 OF GP116
4G9'CL, CRYP-TO-COC-CUS NE-O-FOR-MANS  SEROP-TYPE A  GLU-CURONOXY-LO-MAN-NAN TETANUS TOX-OID CON-JU-GATE
RF-DI1'CL, RHEUMA-TOID FAC-TOR
CC92'CL, TU-MOR AS-SO-CI-AT-ED GLY-CO-PRO-TEIN 72  TAG 72
GG48'CL, RHEUMA-TOID FAC-TOR
e'CL, ID-IO-TYPE  EX-PRESSED ON THE SUR-FACE OF NON HODGKIN S LYM-PHOMA CELLS
HP21'CL, PUB-LIC ID-IOTOPE HY-BRIDO-MA OF THE GAT SYS-TEM
R1-38'CL, ID-IO-TYPE OF HLA DQ3 AN-TI-BODY
C6'CL, HU-MAN IN-TER-FER-ON GAM-MA RE-CEP-TOR
KA3D1'CL, RHEUMA-TOID FAC-TOR
3C6'CL, FE-CAL BAC-TE-RIA
TB-3-D91'CL, RHEUMA-TOID FAC-TOR
HuVHCAMP'CL, HU-MAN LYM-PHO-CYTE HY-BRIDO-MA
L05'CL, RH D
RF-IP14'CL, RHEUMA-TOID FAC-TOR
H1, MESOTHE-LIN
A07, LYSOZYME HY-BRIDO-MA
cDNA5-Hul'CL, IGG  RHEUMA-TOID FAC-TOR
126TP6K'CL, THY-ROID PER-OX-I-DASE  TPO
LS8'CL, PR2 RBC AU-TOAN-TI-BODY
DA4.4/212'CL, HU-MAN IGM  KA = 3.03 X 10^9 M^ 1
2D9L'CL, MUR-INE SERUM AL-BU-MIN
B13H4C8'CL, MUR-INE ERY-THRO-CYTE AU-TOAN-TI-BODY
Rh.E1'CL, E
RF49'CL, IG-G1 MON-O-CLON-AL AU-TOAN-TI-BODY  RHEUMA-TOID FAC-TOR
21.3, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
12F4'CL, CRYP-TO-COC-CUS NE-O-FOR-MANS  SEROP-TYPE A  GLU-CURONOXY-LO-MAN-NAN TETANUS TOX-OID CON-JU-GATE
GAN4B.5'CL, ERY-THRO-CYTE SUR-FACE ANTI-GEN  RHE-SUS D
9E10'CL, C MYC
638'CL, P601E
L202'CL, HU-MAN CD4
5-5'CL, IG-G2A
2F7'CL, FE-CAL BAC-TE-RIA
STRAb SA-1A'CL, ACTIN AL-PHA AC-TININ AU-TOAN-TI-BODY
WRD4'CL, RHEUMA-TOID FAC-TOR
mAb113'CL, IGG FC FRAG-MENT RHEUMA-TOID FAC-TOR
scFv(225.28S)'CL, HU-MAN HIGH MOLEC-U-LAR WEIGHT MELANOMA AS-SO-CI-AT-ED ANTI-GEN
19B8'CL, SM HY-BRIDO-MA
MRA3H'CL, HI-S-T-ONE
RFB4'CL, CD22
E03'CL, RH D
2-12'CL, SM HY-BRIDO-MA
61.1E9.9'CL, ID-IO-TYP-IC AN-TI-BODY
126TP7K'CL, THY-ROID PER-OX-I-DASE  TPO
B/SB5-62'CL, H2A H2B
1G7'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC
Sulf-1'CL, P AZOPHENYL-SUL-FONATE KEY-HOLE LYM-PET HEMO-CYANIN
BSA3'CL, BOV-INE SERUM AL-BU-MIN
bkv6'CL, IGG POLY-CLON-AL RHEUMA-TOID FAC-TOR
A02, LYSOZYME HY-BRIDO-MA
1B3'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC
BIII.136'CL, HU-MAN BAND 3 PRO-TEIN CY-TO-PLAS-MIC DO-MAIN
HUM1V1LI'CL, KIM11.4
M2 84'CL, MOUSE TYPE II COL-LA-GEN
3F4'CL, BO-TULINUM NEU-RO-TOX-IN TYPE A BIND-ING DO-MAIN  BONT A HC
g'CL, ID-IO-TYPE  EX-PRESSED ON THE SUR-FACE OF NON HODGKIN S LYM-PHOMA CELLS
72.3, MYELIN OLIGO-DEN-DRO-CYTE GLY-CO-PRO-TEIN  MOG
